Customer_ID,Age,Gender,Membership_Type,Credit_Card_Open_Date,Credit_Card_Closed_Date,Credit_Card_Limit,Credit_Card_APR
68128,21,Male,Non-Prime,2026-01-05,2026-03-04,273000,29.44
58056,49,Male,Prime,2022-05-08,,144000,30.89
87210,43,Male,Prime,,,,
15687,58,Male,Prime,2026-04-02,2026-04-08,217000,32.67
45936,29,Male,Non-Prime,2025-12-08,2026-04-28,149000,31.98
92413,42,Male,Non-Prime,,,,
75970,47,Male,Prime,2022-04-27,2024-05-15,173000,34.77
37175,38,Male,Prime,2024-07-24,,216000,30.8
87217,50,Male,Non-Prime,2023-11-07,2026-05-16,145000,29.51
58375,44,Male,Non-Prime,,,,
33012,49,Female,Non-Prime,2023-10-26,,135000,28.41
23137,47,Male,Prime,2023-04-27,,109000,33.67
37752,35,Male,Non-Prime,,,,
76183,55,Male,Non-Prime,2025-07-20,,217000,32.65
31841,19,Male,Prime,2025-11-21,2026-05-20,109000,31.32
37767,23,Male,Prime,2021-09-25,,118000,33.87
32905,45,Male,Non-Prime,2024-11-21,,197000,33.12
41572,23,Male,Non-Prime,2023-08-19,2026-03-16,260000,29.21
22964,46,Male,Prime,2024-08-19,2024-09-14,226000,32.66
98452,44,Male,Prime,2025-07-27,,121000,29.52
17650,30,Male,Prime,2026-04-10,,278000,29.18
65653,51,Male,Prime,2026-03-20,,283000,28.59
14985,34,Male,Prime,2023-11-19,,165000,28.8
25145,32,Male,Prime,2022-03-12,,223000,32.93
67904,43,Male,Non-Prime,2024-11-20,2025-04-16,198000,34.94
99312,49,Female,Prime,2023-12-11,,288000,32.73
75130,36,Female,Non-Prime,2024-08-20,,202000,32.96
10414,45,Female,Non-Prime,2022-03-17,,292000,33.48
56796,56,Male,Prime,2026-03-07,,140000,34.22
85221,36,Female,Prime,2025-12-22,,169000,29.87
50421,34,Female,Prime,2024-12-22,,256000,32.23
55850,30,Male,Prime,2025-07-15,,257000,29.52
94187,54,Male,Non-Prime,2024-02-10,,246000,31.68
88245,41,Female,Prime,2022-11-14,,272000,29.46
43004,44,Male,Prime,2026-07-20,,241000,28.45
63327,53,Female,Prime,,,,
77864,21,Male,Prime,2023-08-01,,192000,34.83
83487,55,Male,Non-Prime,2024-07-27,,193000,28.04
65187,37,Male,Prime,,,,
41194,34,Female,Non-Prime,2025-06-02,2025-06-22,224000,34.21
28487,32,Female,Non-Prime,2024-12-25,2025-10-18,181000,30.76
16550,60,Male,Non-Prime,2022-07-06,,129000,32.96
88984,36,Male,Non-Prime,2026-07-17,,121000,30.44
65593,22,Male,Non-Prime,2022-09-17,,285000,31.7
31965,51,Female,Prime,2023-04-05,2025-03-20,105000,34.55
68691,30,Male,Non-Prime,2024-06-26,,121000,28.3
40275,40,Male,Prime,,,,
69836,37,Male,Prime,2026-05-10,2026-07-01,153000,28.74
25102,35,Female,Prime,2026-02-24,2026-07-09,181000,31.47
77414,34,Female,Non-Prime,2023-04-27,,123000,33.39
72938,22,Female,Prime,2026-03-16,,126000,34.84
28769,51,Male,Non-Prime,2023-03-31,2024-02-21,260000,29.09
51151,51,Female,Prime,2022-01-01,,252000,28.31
77790,23,Male,Prime,2022-11-12,2026-07-17,121000,28.97
81668,58,Male,Non-Prime,2022-12-11,2025-03-14,234000,34.78
28468,54,Female,Non-Prime,2026-03-28,,222000,30.24
17596,58,Male,Non-Prime,2026-01-19,,243000,29.87
61509,32,Male,Prime,,,,
49822,32,Female,Prime,2021-11-20,2023-12-07,154000,28.84
84811,32,Male,Prime,2024-05-08,,233000,30.44
80276,42,Male,Prime,2022-04-14,2025-02-08,174000,29.01
25381,20,Female,Prime,2024-08-25,,144000,34.82
27561,40,Male,Prime,2025-09-22,,182000,30
93131,47,Male,Non-Prime,2024-11-27,,253000,29.88
40459,31,Female,Prime,2025-11-12,,195000,32.44
68746,44,Male,Prime,,,,
12755,41,Female,Non-Prime,2024-07-18,2026-05-20,266000,32.57
69319,29,Male,Prime,2024-03-30,,276000,31.18
24775,44,Male,Prime,,,,
44878,35,Female,Prime,2025-02-16,2025-04-18,175000,31.4
27035,23,Female,Non-Prime,,,,
12266,58,Male,Prime,2025-09-05,,112000,33.87
86714,24,Female,Prime,2025-09-10,2026-01-31,238000,34.82
90343,33,Male,Prime,2022-05-13,,256000,34.48
20147,31,Female,Non-Prime,2022-06-05,,179000,33.74
75301,37,Male,Prime,2022-03-08,,135000,30.34
96797,30,Male,Prime,2026-07-06,,106000,33.11
95761,40,Male,Non-Prime,2025-03-24,,227000,30.74
28267,43,Male,Non-Prime,2022-06-26,,154000,31.01
65275,54,Male,Prime,2023-10-12,,193000,34.11
53006,33,Male,Non-Prime,2023-10-15,,177000,29.44
45150,32,Male,Non-Prime,,,,
97654,34,Female,Prime,2023-11-09,,202000,34.51
25028,59,Female,Non-Prime,2025-05-16,,192000,32.9
26114,30,Male,Non-Prime,2023-10-25,2024-03-22,225000,28.45
81322,27,Male,Non-Prime,2024-10-21,,150000,28.85
16262,26,Male,Prime,2022-10-26,,143000,32.06
26243,29,Male,Prime,2021-10-05,,263000,33.59
18773,41,Female,Non-Prime,2025-03-01,,240000,33.55
87944,43,Male,Non-Prime,2025-03-23,,254000,30.97
22848,43,Male,Non-Prime,2025-01-17,,125000,29.81
20404,51,Male,Prime,2023-10-06,2023-10-29,145000,33.51
25560,59,Male,Non-Prime,2024-08-27,,215000,34.61
72036,19,Male,Non-Prime,,,,
73833,20,Male,Prime,2025-06-09,,278000,28.96
15133,18,Male,Prime,2023-06-28,,266000,32.27
25308,51,Male,Non-Prime,,,,
56469,53,Male,Non-Prime,2021-12-22,,264000,32.28
69695,37,Male,Non-Prime,2024-02-17,,280000,29.21
98522,43,Male,Non-Prime,2021-10-12,,111000,31.61
79743,34,Male,Prime,2023-04-17,,183000,32.38
18184,59,Male,Prime,2022-04-25,,207000,31.13
16224,23,Male,Prime,2025-05-11,,147000,33.79
85664,32,Male,Prime,2025-07-25,,203000,30.62
87151,26,Male,Prime,2023-05-07,,277000,29.09
80873,25,Female,Non-Prime,2023-05-25,,273000,31.25
38131,52,Female,Non-Prime,2023-10-13,,288000,34.74
55421,52,Male,Non-Prime,2022-10-26,,197000,34.16
41726,22,Female,Prime,2022-09-02,,182000,30.18
41472,32,Male,Non-Prime,2024-03-25,,233000,29.7
51822,18,Male,Prime,2023-06-21,,183000,31.38
50365,18,Male,Non-Prime,2024-12-05,,108000,32.59
67211,50,Male,Prime,,,,
46064,27,Male,Non-Prime,2022-09-25,,156000,32.29
85906,60,Male,Prime,2025-03-14,,110000,33.85
48944,29,Male,Non-Prime,2023-08-26,,104000,32.87
37789,27,Male,Non-Prime,2023-03-02,,286000,28.71
22052,27,Male,Prime,2026-05-02,,150000,34.24
73390,26,Male,Prime,2025-04-10,2025-07-10,190000,29.4
23363,33,Male,Non-Prime,2025-07-03,,290000,30.57
48879,43,Male,Non-Prime,2023-11-09,,194000,33.88
33801,25,Male,Non-Prime,2022-01-27,,116000,34.85
71977,32,Female,Prime,,,,
61821,53,Female,Prime,2024-11-04,,118000,30.68
93576,25,Female,Prime,2023-08-24,2024-06-11,119000,31.4
44260,23,Female,Non-Prime,2025-06-16,,270000,31.49
45591,58,Female,Non-Prime,2023-10-26,,158000,33.25
95930,37,Male,Prime,2024-11-22,,236000,33.72
21262,52,Male,Non-Prime,2025-02-18,2026-06-04,202000,34.94
18162,32,Female,Prime,2023-08-25,2024-08-10,144000,33.63
46568,60,Male,Prime,2022-04-13,2025-06-09,204000,30.1
55943,43,Male,Prime,2025-10-11,,114000,30.51
13910,32,Male,Non-Prime,2022-10-11,,169000,32.33
18038,36,Male,Non-Prime,2025-01-03,2025-04-22,205000,32.81
67209,42,Male,Prime,2024-03-16,,146000,28.63
89299,60,Male,Prime,,,,
90886,44,Male,Prime,2025-07-04,,110000,29.42
29916,44,Male,Prime,2025-09-13,,197000,31.55
28583,28,Male,Prime,2024-12-25,,243000,29.18
52364,45,Female,Non-Prime,,,,
22436,52,Male,Prime,2024-09-23,,275000,31.27
51926,58,Male,Prime,2025-01-10,,226000,30.83
38017,31,Female,Prime,2024-08-31,,292000,32.54
88335,24,Female,Non-Prime,2021-09-10,,157000,30.91
19625,37,Male,Non-Prime,2022-10-21,2023-01-19,288000,30.79
25024,49,Female,Non-Prime,2022-10-12,,221000,32.56
21784,18,Male,Prime,2026-04-17,,249000,28.4
10381,49,Female,Prime,2025-04-12,,280000,31.03
99686,32,Male,Prime,2024-04-18,,210000,29.37
88705,47,Male,Prime,2026-05-24,,272000,28.27
67856,33,Female,Non-Prime,2026-04-20,2026-07-13,208000,28.24
22462,35,Female,Prime,2025-10-13,2026-04-30,220000,29.17
69842,31,Male,Prime,2022-11-21,,189000,31.04
63510,20,Male,Prime,2022-07-15,,129000,31.97
94028,59,Male,Non-Prime,2026-01-18,,211000,33.57
84278,44,Male,Prime,,,,
45431,44,Male,Prime,2025-03-20,2025-11-20,257000,31.64
59034,40,Male,Prime,2026-06-22,,249000,28.25
49831,36,Male,Non-Prime,2023-01-15,,229000,30.09
30462,42,Male,Non-Prime,2022-06-22,2024-09-25,170000,32.85
30890,35,Female,Non-Prime,2022-02-28,2022-08-11,134000,29.89
56311,45,Male,Prime,2023-12-03,,145000,32.16
45714,45,Male,Non-Prime,2022-09-05,2023-05-01,101000,32.23
66256,55,Male,Prime,2024-09-07,2026-04-25,235000,30.14
24640,44,Male,Prime,,,,
37189,56,Male,Non-Prime,2023-02-05,,154000,28.8
39149,43,Male,Prime,2023-09-29,,118000,33.09
94830,59,Male,Prime,2026-02-14,,167000,28.16
29059,21,Male,Prime,2022-01-16,,158000,28.25
78543,37,Male,Prime,,,,
41928,35,Male,Non-Prime,2024-02-17,,153000,32.06
48707,45,Male,Non-Prime,2025-02-09,,168000,29.14
51731,24,Female,Prime,2025-06-30,,282000,32.21
90458,48,Male,Prime,2023-04-23,,167000,30.59
12894,35,Female,Prime,2024-06-23,,257000,29.89
77339,32,Female,Prime,2024-03-30,,225000,33.68
79117,23,Male,Prime,2026-04-06,,168000,31.34
29506,42,Male,Prime,2021-10-28,2023-12-02,264000,30.05
33594,44,Male,Non-Prime,,,,
91231,55,Male,Prime,2026-08-01,,102000,29.16
82674,26,Male,Non-Prime,2024-11-08,2026-07-02,114000,28.99
62598,46,Male,Prime,2022-02-04,2025-02-20,251000,28.68
37427,43,Female,Non-Prime,2025-02-14,,189000,28.87
93041,40,Male,Prime,,,,
27990,38,Male,Prime,2021-12-09,,129000,32.89
91862,45,Female,Prime,,,,
67019,34,Female,Prime,2022-12-03,2025-05-21,260000,33.34
73280,24,Female,Prime,2022-03-31,,266000,32.03
98597,19,Female,Prime,,,,
90709,52,Male,Non-Prime,2022-07-30,,159000,31.02
48065,26,Male,Non-Prime,2026-06-10,2026-06-30,287000,34.12
54311,23,Male,Prime,2022-11-06,2022-11-29,225000,30.4
43647,25,Male,Prime,2024-08-18,,259000,34.24
75114,51,Female,Prime,2023-07-22,2025-04-04,101000,29.93
43946,36,Male,Non-Prime,2022-01-31,,190000,29.1
47590,39,Male,Prime,,,,
55243,43,Male,Prime,2022-12-24,,168000,31.49
53317,57,Female,Prime,2022-03-02,,245000,34.48
11735,30,Female,Non-Prime,2023-01-25,,232000,29.24
77620,33,Male,Non-Prime,2026-08-02,,130000,32.06
38919,45,Male,Non-Prime,2022-09-26,,255000,29.52
14233,43,Male,Prime,,,,
25811,47,Male,Non-Prime,,,,
10385,29,Male,Prime,2024-07-26,,298000,33.13
92118,41,Male,Prime,2025-05-22,,292000,33.99
82503,19,Female,Prime,2026-04-25,,260000,30.34
84247,20,Male,Non-Prime,2022-08-28,,207000,34.57
12148,51,Male,Prime,,,,
16583,60,Female,Prime,2026-04-06,,246000,34.56
32316,48,Female,Prime,2021-12-19,2026-05-14,102000,29.61
86066,45,Male,Prime,2024-03-17,,120000,34.28
68003,21,Female,Non-Prime,,,,
64482,47,Male,Non-Prime,2024-10-03,2026-06-07,101000,33.26
72593,53,Female,Prime,2023-10-06,,282000,34.78
97136,34,Male,Non-Prime,2025-11-02,,198000,34.39
87059,29,Male,Non-Prime,2025-12-21,,152000,31.25
26727,34,Female,Prime,2024-05-19,,179000,30.41
56078,54,Female,Non-Prime,2023-08-17,,270000,32.29
52994,34,Female,Prime,2022-12-21,,285000,32.94
36108,52,Male,Non-Prime,2022-04-26,,123000,31.78
80803,42,Male,Non-Prime,2024-10-02,,256000,33.94
95664,43,Male,Non-Prime,2025-02-02,,216000,28.41
35598,41,Female,Non-Prime,2023-09-19,,217000,32.2
41544,42,Male,Prime,2022-08-08,,256000,31.68
23787,45,Female,Prime,2025-12-15,,145000,28.28
73381,24,Male,Prime,2026-07-06,,206000,28.09
16337,38,Male,Prime,,,,
38826,36,Male,Prime,2022-10-29,,119000,28.83
63736,35,Female,Prime,2024-08-23,2025-07-12,121000,33.38
78231,58,Male,Non-Prime,,,,
14259,59,Male,Prime,2023-12-24,,223000,29.24
23147,47,Male,Prime,2024-11-19,2025-08-07,121000,33.59
70512,33,Male,Non-Prime,2023-12-28,,214000,32.14
46421,35,Female,Prime,,,,
36793,29,Male,Non-Prime,2026-01-06,,281000,32.55
29580,60,Female,Prime,2023-02-27,,225000,33.62
61748,39,Male,Prime,2023-05-03,,297000,34.79
28140,48,Female,Prime,2026-06-08,,106000,32.62
97623,39,Female,Prime,2025-08-30,,241000,33.23
47551,41,Female,Non-Prime,,,,
85362,38,Female,Prime,2022-03-30,,246000,31.96
88041,37,Male,Non-Prime,2023-01-20,,177000,28.45
51772,43,Male,Non-Prime,2023-08-24,,222000,29.09
68423,47,Male,Prime,2023-04-20,,162000,30.65
74625,35,Female,Prime,2025-12-27,,132000,32.55
11819,58,Male,Non-Prime,2025-09-16,,245000,28.53
44748,50,Female,Non-Prime,2023-06-23,,281000,31.81
87311,37,Male,Non-Prime,2022-05-28,,137000,28.09
25825,32,Male,Prime,2025-12-08,,284000,33.36
58573,58,Female,Prime,2022-02-03,,128000,32.67
26513,38,Male,Non-Prime,2025-05-21,,247000,31.64
97520,51,Female,Non-Prime,2022-10-19,2025-12-13,292000,32
30030,31,Female,Prime,2026-01-25,,129000,34.53
91913,38,Male,Non-Prime,2026-07-06,,187000,34.35
62722,37,Male,Prime,,,,
57502,36,Male,Prime,2026-07-05,,178000,30.35
92401,32,Female,Non-Prime,2025-11-20,2026-04-05,251000,28.75
96993,59,Male,Prime,2024-04-22,,232000,30.25
29949,19,Male,Prime,2023-02-15,,294000,33.26
38445,35,Male,Non-Prime,2026-06-12,,137000,32.28
65370,36,Female,Prime,2025-07-12,2026-08-02,209000,32.94
10062,60,Male,Prime,2022-01-12,,190000,28.74
46815,30,Female,Non-Prime,2023-12-14,,284000,29.11
26487,18,Male,Prime,2024-06-28,,102000,32.65
96576,30,Male,Non-Prime,2025-06-17,,298000,30.6
58683,59,Female,Prime,2024-10-17,,196000,30.58
45216,39,Female,Prime,2023-09-06,2025-09-28,225000,30.75
34819,41,Female,Prime,2026-06-02,,172000,33.57
29395,19,Male,Prime,,,,
31208,46,Male,Prime,2023-12-05,,212000,28.74
34216,44,Female,Prime,2021-10-03,,233000,30.41
59075,42,Male,Prime,,,,
12191,44,Female,Non-Prime,2025-11-10,,173000,34.83
32528,20,Male,Prime,,,,
36448,32,Male,Non-Prime,2024-05-12,,262000,29.74
59280,25,Male,Non-Prime,2025-01-10,,158000,28.46
97329,59,Male,Non-Prime,2022-01-27,,270000,32.01
54451,33,Male,Prime,2025-02-08,,222000,30.84
40955,34,Female,Prime,2022-09-14,2025-10-30,171000,29.28
32636,33,Female,Non-Prime,2025-06-08,,219000,32.56
85369,50,Male,Prime,2023-08-16,,229000,29.12
47323,46,Male,Non-Prime,2025-07-10,,241000,30.46
31634,30,Male,Prime,2022-01-30,,264000,33.56
98198,23,Male,Non-Prime,2025-12-28,,132000,32.79
75507,49,Female,Prime,,,,
31533,32,Female,Non-Prime,2023-08-05,,182000,34.52
79030,27,Female,Prime,2023-12-12,,272000,28.88
22566,27,Male,Non-Prime,,,,
39008,41,Female,Non-Prime,,,,
77599,25,Male,Prime,2021-12-22,,215000,28.95
23164,42,Female,Non-Prime,2023-01-09,,165000,31.54
42475,38,Male,Prime,2026-01-30,,297000,28.17
41986,32,Male,Prime,,,,
87516,24,Male,Prime,2023-08-19,,109000,28.07
28193,57,Female,Prime,2023-01-04,,109000,32.22
83512,41,Male,Non-Prime,2023-03-11,,143000,30.18
25695,32,Male,Prime,2025-06-30,,216000,28.58
74405,24,Female,Non-Prime,2022-06-02,,201000,33.47
15798,34,Male,Prime,2025-03-01,,170000,30.73
54101,34,Female,Prime,,,,
58441,21,Male,Non-Prime,2024-07-11,,147000,30.62
76187,54,Male,Non-Prime,2023-10-24,2025-07-26,137000,28.59
29128,40,Male,Non-Prime,2022-10-31,,249000,31.22
24416,18,Female,Prime,2023-04-20,,256000,32.66
97752,49,Female,Prime,,,,
76848,34,Female,Non-Prime,2024-08-02,,294000,33.35
91387,58,Male,Prime,2022-12-11,,277000,28.56
62225,23,Male,Prime,2024-08-22,,200000,29.16
11179,54,Male,Non-Prime,2026-01-22,,183000,28.31
17505,40,Male,Prime,,,,
93750,34,Female,Prime,2023-09-11,2025-06-03,222000,31.36
28569,43,Male,Non-Prime,,,,
15570,38,Male,Prime,2026-05-22,2026-06-24,213000,32.54
53860,58,Male,Non-Prime,2023-06-08,2024-06-30,298000,28.23
17866,51,Male,Non-Prime,2022-04-01,,270000,34
45833,40,Male,Non-Prime,,,,
70696,44,Female,Prime,2025-03-08,,291000,34.78
51248,51,Male,Prime,2026-04-20,,296000,34.67
48341,44,Female,Prime,2024-12-22,,146000,32.85
25639,50,Male,Prime,2024-05-30,,279000,29.11
12601,22,Male,Non-Prime,2022-12-27,,277000,29.55
51165,36,Male,Prime,2023-07-23,2025-09-09,108000,29.94
22628,37,Male,Non-Prime,2024-06-25,,234000,30.99
82021,53,Female,Non-Prime,2022-08-14,,161000,32
98038,59,Male,Prime,,,,
67261,42,Male,Non-Prime,2025-03-11,,283000,28.53
45125,23,Male,Non-Prime,2024-06-02,,200000,32.27
25719,32,Male,Prime,2021-10-23,,183000,28.41
26916,33,Male,Non-Prime,2023-10-12,,284000,33.79
58705,30,Male,Prime,2026-07-09,,295000,28.28
87929,57,Male,Non-Prime,2023-06-08,,112000,30.73
66315,60,Male,Non-Prime,2024-08-31,,285000,30.94
91392,31,Female,Prime,,,,
75955,58,Male,Prime,2025-06-04,2026-01-04,167000,28.67
47347,40,Male,Non-Prime,2026-02-02,2026-07-30,253000,34.53
12157,60,Male,Prime,2022-10-01,,255000,30.68
66493,30,Male,Prime,2025-04-26,,245000,30.77
94354,28,Female,Prime,2023-03-05,,108000,29.7
86803,37,Male,Non-Prime,2022-11-08,2023-11-12,127000,33.47
20552,42,Female,Prime,2021-12-28,,287000,28.05
45948,34,Female,Prime,,,,
94004,40,Male,Prime,2022-01-24,,116000,31.3
43239,56,Male,Prime,2023-07-17,,267000,34.78
62564,38,Male,Prime,,,,
41913,28,Male,Prime,2025-10-10,,170000,28.43
67643,48,Female,Prime,2024-07-23,2024-08-29,133000,33
80539,20,Male,Prime,2025-12-02,,277000,33.15
71669,44,Male,Prime,2025-05-27,,298000,34.28
94379,23,Male,Prime,2022-08-12,,110000,32.04
53234,35,Female,Prime,2023-06-27,,211000,30.82
80330,18,Male,Prime,2024-09-21,2026-03-25,152000,31.16
60582,37,Male,Prime,2023-08-14,,266000,31.02
11957,33,Male,Non-Prime,,,,
60490,59,Male,Prime,2025-11-28,,243000,30.66
40182,35,Female,Prime,2021-12-24,,208000,28.67
36828,51,Male,Non-Prime,2023-12-06,,208000,30.03
84674,33,Male,Prime,2024-09-19,,272000,34.72
59765,31,Male,Prime,2021-12-01,,194000,31
32292,19,Male,Non-Prime,2023-08-20,,269000,30.21
78171,29,Male,Non-Prime,2026-05-03,2026-06-23,173000,30.18
12572,21,Male,Non-Prime,,,,
85184,28,Female,Non-Prime,2026-04-11,,191000,32.43
66729,40,Male,Non-Prime,2022-04-07,2024-12-27,200000,33.07
57354,33,Male,Non-Prime,2026-07-28,,196000,30.47
91283,36,Male,Prime,,,,
33965,23,Male,Non-Prime,2023-05-28,,213000,33.2
52708,36,Male,Non-Prime,2022-06-15,2025-05-25,278000,32.21
83876,39,Male,Prime,2023-06-03,,203000,32.93
94926,48,Male,Non-Prime,2026-04-04,,145000,33.39
45237,59,Male,Non-Prime,2025-06-21,2025-07-05,126000,31.69
20732,30,Male,Non-Prime,2023-12-31,,274000,30.78
26495,49,Female,Prime,2023-08-14,,111000,28.88
26348,43,Male,Prime,2022-10-17,,124000,30.83
34949,37,Male,Prime,2026-06-10,,113000,31.85
25200,57,Female,Non-Prime,2021-11-19,,185000,34.64
85011,35,Female,Prime,2021-12-13,,207000,29.08
22831,25,Male,Prime,2025-04-14,,104000,33.3
57261,53,Female,Non-Prime,2026-05-14,,203000,29.68
20694,31,Male,Non-Prime,,,,
96436,51,Male,Non-Prime,2022-09-03,,255000,32.16
48116,38,Male,Non-Prime,2021-09-19,,266000,31.03
32334,26,Male,Prime,,,,
66137,30,Male,Prime,2024-10-17,2025-10-18,195000,29.41
64323,27,Female,Non-Prime,2024-03-07,,143000,33
71556,30,Male,Non-Prime,2023-12-31,,269000,32.45
69528,27,Male,Prime,2023-03-22,,168000,34.23
93429,20,Male,Prime,2022-10-07,2024-06-26,171000,32.18
47945,48,Male,Non-Prime,2024-01-14,,283000,29.19
54530,42,Male,Non-Prime,2024-07-15,,295000,32.78
60459,33,Male,Non-Prime,2024-11-08,,280000,34.15
63973,34,Female,Prime,2024-08-03,,300000,34.93
95501,48,Female,Prime,2023-12-20,,274000,32.8
78624,41,Female,Non-Prime,2025-12-12,2026-02-21,241000,30.03
83571,18,Male,Prime,2021-09-07,,159000,31.96
10293,21,Male,Non-Prime,2026-02-27,,291000,31.6
45445,57,Female,Prime,2025-03-14,,275000,31.58
34491,44,Male,Prime,,,,
23197,32,Male,Non-Prime,2021-09-11,,198000,29.36
46376,18,Male,Prime,,,,
63324,39,Male,Non-Prime,2025-10-18,2025-11-20,291000,33.59
94315,39,Male,Prime,2022-05-22,,215000,29.27
68894,32,Male,Prime,2022-12-21,,149000,29.15
92235,28,Female,Prime,2024-01-01,2025-10-16,158000,33.32
44853,36,Female,Prime,2023-07-31,,296000,32.83
33305,56,Male,Prime,,,,
77934,18,Male,Prime,2024-07-31,2024-11-22,184000,28.35
32050,46,Male,Non-Prime,2022-06-28,2024-07-07,200000,31.31
64772,30,Male,Non-Prime,2024-02-02,,120000,33.84
18470,30,Male,Prime,2022-01-04,,115000,28.07
73743,52,Male,Non-Prime,2024-01-09,2026-06-11,219000,28.72
89173,45,Male,Prime,2024-07-31,2025-02-09,202000,33.67
88715,43,Male,Prime,,,,
29166,24,Female,Prime,2026-07-26,,213000,32.64
99147,37,Male,Prime,2023-01-26,,115000,33.22
47379,34,Female,Prime,2022-08-19,,289000,30.1
18207,33,Male,Prime,2021-10-29,,159000,30.09
38489,45,Male,Non-Prime,2024-05-12,,114000,29.85
84238,49,Male,Prime,2023-09-04,,134000,29.17
53767,50,Male,Non-Prime,2024-02-28,,119000,30.13
47848,51,Male,Prime,2024-03-26,2025-05-06,136000,34.67
45535,60,Male,Non-Prime,2022-06-24,,183000,28.6
12475,56,Male,Non-Prime,2024-05-12,2025-04-23,248000,29.68
88149,45,Male,Prime,2023-01-19,,154000,30.23
79220,25,Male,Non-Prime,2024-02-05,2024-11-14,187000,29.08
82704,32,Male,Prime,,,,
65693,38,Male,Non-Prime,2026-03-14,,159000,29.13
11624,45,Male,Non-Prime,2022-11-04,,259000,31.69
46045,29,Male,Prime,2025-04-08,,132000,32.18
61321,24,Male,Non-Prime,2026-03-29,,136000,29.51
42649,42,Male,Non-Prime,2022-04-30,,191000,31.53
16230,54,Male,Non-Prime,2021-09-17,2023-01-06,147000,28.04
84976,45,Male,Prime,,,,
75525,26,Male,Non-Prime,2023-05-18,,110000,28.01
20905,41,Female,Non-Prime,2024-07-24,,219000,32.5
97199,57,Female,Prime,2026-02-10,,221000,31.38
65978,50,Male,Prime,2022-02-14,,113000,28.76
61619,40,Male,Prime,2026-07-06,,247000,28.62
91018,37,Female,Prime,,,,
37744,19,Male,Non-Prime,2022-05-26,2022-07-13,245000,31.86
30794,39,Male,Non-Prime,2025-10-26,,265000,33.65
85354,33,Male,Prime,2023-03-21,,165000,34
35058,43,Male,Non-Prime,,,,
64916,33,Male,Non-Prime,2023-06-08,,152000,34.21
40356,41,Male,Prime,2024-10-04,,140000,34.03
39108,34,Female,Prime,2025-06-08,,100000,32.89
13249,41,Female,Non-Prime,2025-07-13,,293000,30.54
87901,33,Male,Non-Prime,2021-11-24,,188000,33.79
76592,43,Male,Prime,2023-12-31,,103000,30.74
69490,43,Male,Non-Prime,2022-07-22,,102000,30.82
84330,36,Female,Prime,2026-03-15,,158000,32.75
72717,39,Male,Prime,2024-05-15,,103000,34.5
13019,58,Male,Prime,2022-09-13,,175000,31.5
49813,32,Male,Non-Prime,2026-04-14,2026-07-09,113000,29.24
33456,43,Male,Prime,2026-03-12,,108000,29
51278,42,Male,Non-Prime,2025-09-05,,234000,30.12
51297,38,Male,Prime,2025-08-05,,281000,31.2
42967,42,Male,Prime,2021-10-04,,182000,30.08
44076,19,Male,Non-Prime,2024-11-17,,267000,32.98
43702,49,Female,Prime,2024-02-24,,106000,31.8
76144,18,Male,Prime,,,,
10223,45,Male,Non-Prime,2022-12-14,,113000,29.49
36479,34,Female,Non-Prime,2023-02-11,,268000,32.24
11720,31,Female,Non-Prime,2023-06-24,,276000,32.72
73930,46,Male,Prime,2023-07-06,2024-11-10,257000,33.49
12446,57,Male,Non-Prime,2024-06-10,2025-02-09,264000,34.94
20506,40,Male,Non-Prime,2025-07-19,,212000,29.62
88981,18,Male,Prime,,,,
23815,39,Male,Prime,,,,
64830,60,Male,Non-Prime,2022-08-05,2025-01-26,188000,34.47
68514,33,Male,Non-Prime,2022-04-26,2025-07-10,101000,29.74
92270,57,Female,Prime,2023-09-07,2026-04-02,195000,33.29
69662,40,Male,Non-Prime,,,,
94455,26,Male,Prime,2024-09-09,,103000,30.74
10816,28,Male,Non-Prime,2025-04-26,2026-05-07,224000,34.63
94780,34,Female,Non-Prime,2026-07-28,,231000,31.23
80630,56,Female,Non-Prime,2022-10-28,,132000,33.08
97161,24,Female,Non-Prime,2023-05-24,,186000,31.85
29047,37,Male,Non-Prime,2022-02-22,,293000,33.35
99117,39,Male,Prime,2024-03-25,,277000,30.22
31546,49,Male,Prime,2026-05-01,,182000,34.14
94081,33,Male,Prime,2023-06-07,,170000,31.84
97472,29,Male,Prime,2026-01-28,,125000,30.16
26005,52,Male,Prime,,,,
20820,51,Male,Non-Prime,2026-01-26,2026-02-04,159000,28.09
26813,22,Male,Non-Prime,2024-07-29,,288000,30.47
47694,49,Female,Non-Prime,2022-05-17,,292000,29.51
54486,47,Male,Prime,2024-03-15,,263000,28.37
55593,34,Female,Prime,2022-01-13,2023-08-08,170000,31.87
71433,60,Male,Prime,2025-07-08,2025-12-07,129000,34.92
37837,32,Male,Prime,2022-07-20,,219000,30.96
51944,45,Female,Prime,2021-09-26,2021-11-26,229000,31.86
28097,59,Female,Prime,2023-06-20,,185000,29.54
72234,53,Female,Non-Prime,2024-07-08,,238000,29.43
23556,26,Male,Prime,2026-07-03,,249000,30.3
72162,23,Male,Non-Prime,2021-12-27,,257000,33.85
30861,52,Male,Prime,2025-06-18,,200000,34.72
26159,42,Male,Non-Prime,2022-10-15,,258000,33.18
53666,53,Female,Prime,,,,
29893,36,Male,Non-Prime,2023-04-18,,236000,31.07
74720,32,Male,Non-Prime,2023-11-30,,147000,30.94
